,timestamp,order type,eth,uni,uni/eth,usd volume,transaction.id,block number
109,1624358783,buy,10.28559693661239,1253.9338533298408,121.91162662289096,19668.388654831328,0xc0cc736a524abbcc403996d74b1804f085ab860c51132e7cfe9c76fade97aec1,12683554
110,1624358631,buy,9.828125,1199.3809245952475,122.03557897312534,18797.0104945784,0x9472a924d0f4537ed93b82c43be0ce4889afed57ba93f8fb80e83fbf78a91944,12683545
111,1624358442,buy,14.514835500719398,1773.5083244738385,122.1859058882161,27423.023146784435,0x97b26b44b6f8afae36a5af115218d4bcc6401854de397fbc10eb92e3913c4f2d,12683538
112,1624358430,buy,12.014220427794369,1469.9394342187632,122.34996378276223,22698.10253818231,0xf580798576a2dff95f37cdb05fcc512eeb5709ab52768cf343d018d911fbfb7e,12683537
113,1624358239,buy,22.315785607847843,2735.087741758636,122.56291532021089,42150.83351189779,0xefcca822b57247344e553d047f47971f3f1c88a7fe071332c8072f145bd0cd23,12683521
114,1624358098,buy,8.516118260481287,1045.3907741549285,122.75437496048211,16085.679362254048,0xfb44f066698eb3a354a23965924760071a261c345059de0a7f587a969e3b5c53,12683509
115,1624357552,buy,21.059903541435634,2589.0787938517437,122.93877741451652,39718.90427042256,0x1b9a1c371ae67c9ed518e03d46c675cde24edcbbbad0e410ec0cae0121f50d20,12683473
116,1624357302,sell,12.446271989869208,1540.0174665734871,123.73323255566027,23151.92509676312,0xcf7234a52bf4db19f7dd3aef4a8cd88ca767c1ae0b3ac8615951bd50bae4badb,12683451
117,1624356966,sell,13.654313157079608,1684.948571849081,123.40046346274504,25385.196889920215,0xff52105b0814f57ded9aade3f132438b48402c7488c725d83002a44205a77c73,12683435
118,1624356966,sell,13.4232,1658.7111802079603,123.57047352404496,24955.52657777603,0x21f90920fbd4be3a9cc3a65ca88e3fa706e678a8c8c46ba5487b79e2aa0bc264,12683435
119,1624356898,buy,0.23146929,28.372959249875738,122.57763978053303,430.90475960165446,0xb3b696aae4a4edfeaf8fe210bc9a8a75169cba9d02e5237aa7bd42a9ceab6352,12683429
120,1624356820,sell,0.796876855697719,98.26517364741639,123.31287192596233,1482.963880013388,0x1747849c603dd63b8cb142db65ac56b3f085905374e416fc8eb424f1b3233756,12683419
121,1624356778,buy,0.2844913399999999,34.870364754014346,122.57091816578443,529.4475564362012,0xf0f5776ad432205432bbdc5236606e1975ecc840b8e8fc371819f63aae6798a6,12683416
122,1624356778,sell,6.065339567284281,747.6950036993002,123.27339556259604,11287.982413774153,0x24983f32aa8fb887e5a5274cec8d6bae5132f338b956b42f2b0b1d50d5210675,12683416
123,1624356760,buy,2.11612115,259.2466796336952,122.5103201835562,3938.836598018596,0xce3db15f9c44175f3754a1e6d34b50ecf0a0e03e05f879f04cced898ba7b0570,12683412
124,1624356667,sell,9.904864722186186,1219.214525728742,123.0924964576032,18444.299124232235,0xdacfde58d1c7d8e27bc50178d1f3ca3661615424c1002647e2c61420c87dd7bd,12683402
125,1624356667,sell,7.363258606399742,907.15703860963,123.20048596706609,13711.458770487725,0xb213e083115c88b8db1a4413cdb9a57dd04ce83876b312fd58a5615765845d2b,12683402
126,1624356667,sell,1.2186210183336161,150.2002204873488,123.25425068799296,2269.2515124776182,0x27d078467e897a570e51a20a7348f08f8ec8f1b2e0f59f3dd1fa251ec8384082,12683402
127,1624356468,sell,0.2763576353547432,34.0,123.02898726266889,515.8958575456511,0x05b5c72b07e4dd73979b7d752b36ea97d2378efe98369a1c02a8d94b944b8a43,12683388
128,1624356436,sell,13.223312360803128,1625.735337608318,122.9446369600527,24718.50355481175,0x4540c46fe605b5a459f538823e64732a29255a3c2f7435806f4c43ac43acb484,12683384
129,1624356278,buy,4.546875,555.4206509809675,122.15436997519559,8515.847197996702,0x3eecb8ccd70fe11f15f54968e09d95719d98521b66053673a91dd6b7bef045d4,12683377
130,1624356231,sell,27.821572328991625,3414.96824179706,122.74533593626099,52131.73029323239,0x9cbd4a1423e0d93cbd093fdf2dbcccb37365618fcbe9c3217a6cec23036f0909,12683375
131,1624355765,sell,3.2639121220384446,400.0,122.55231913234964,6087.346819303029,0x45c4848dfdf60d05dea4c2d0bae66c97872ed9d22fbdcb3fe2f04136616f2341,12683343
132,1624355724,sell,20.95932378170351,2564.157490142916,122.33970508062397,39103.19680036405,0xdc6364c4c880348efd81bff21a3c3ec82b0bcb7d8eebc71b076182000028b7de,12683339
133,1624355724,sell,0.944722961111452,115.70549467356484,122.47558219336503,1762.5419720082814,0x8e50532234eb3a627ad4a1d856055127284e20ce0741c5a4825f8871ec832297,12683339
134,1624355724,sell,4.0814084327733795,500.0,122.50672978108254,7614.001361008915,0x330f403b7dc9a33591d5a1c9ef0d6273030c76398ded312a459298dfaa158909,12683339
135,1624355616,sell,13.364556193756709,1632.1801772976387,122.12752549614153,24935.85787749681,0x4c1e56615ffbe58726e9ea1fd2eb313821416e7d7696fb63a88046d2b1a5c734,12683336
136,1624355261,sell,8.0315,979.8072601754396,121.99555004363316,14977.475638008264,0xe056f2fc69637d0a2a07c52a5fed2a1e7bbde10853610ec900227e6ce663b136,12683316
137,1624355245,sell,10.398547137623936,1267.3955930536385,121.88198757766443,19397.81991721149,0xff56f73873f7c2b9879b948f98b484680a0c0d0e2ae844cc9eb51cb2f24594b5,12683315
138,1624355147,buy,2.61849869,317.11134433524825,121.10425930182468,4885.4423774398265,0x759cf37e5140d5778ab61a8b7a4a2a14c3dc7f3151ab6e0f5497d12d362345dc,12683310
139,1624355143,sell,4.621352322611979,563.0176931728355,121.8296407348183,8622.157375796238,0xd2fc549953ab5c9ac25a73825c9a87d4660ae06a2407d03cb8138bcbaad42635,12683309
140,1624355143,buy,0.64467886,78.08617304228919,121.12414085097997,1202.797434227141,0xb000a080e839a2eb646583d0f2c319dadf69ca3503dfd79cf5610383aa419d5e,12683309
141,1624355132,sell,11.79962480588832,1436.3520333704887,121.72861908742317,22012.822631401537,0x82079f15d742ca4614b4b1153e5e1bfecfeb30660120aeb309f87dbb9bdbb2fb,12683308
142,1624354993,sell,8.961752375195982,1089.7595624065475,121.60116869807128,16725.39845629861,0xd594cc49075c4d1c5b17bd035c418bee487c95aa2186053e26d1c52545282e91,12683297
143,1624354849,sell,0.3916050943958988,47.597202,121.54387846620025,731.6044231963992,0xe9e49ac03e3020fe062fd1c0c8bc97e58b9c46559ff5447dc7ff99c2d8485289,12683286
144,1624354849,sell,11.181917289670873,1358.2995402343663,121.47286597165899,20892.72488259637,0x0688c30a133adacd3b01b8dccd50e6e4178af8f36005b389a161ad65cd957ea7,12683286
145,1624353909,sell,7.650923429101958,928.4978412917475,121.35761779552037,14342.981341201625,0xc582c2cf22c5e79c1bf39873b01aaa7036d82c619606d2c470fd434ad2ccdd7e,12683215
146,1624353651,sell,4.947204319198909,600.0,121.28061856502356,9272.500687844911,0x16ee2376367e798f50b38224bcdad002cd991c4f62f38e162f44aca6a6f96feb,12683199
147,1624353367,sell,8.850665956302793,1072.6680960098372,121.19631463957376,16607.451562378777,0x9e42ebd265350518f77dfba1e41f148fe63a9fd78970c7def9da88ef7906ebeb,12683168
148,1624352879,sell,0.3945003991337206,47.78976620220236,121.13996920445054,738.765245956807,0x464089bf5b96faca3c8f17972db1bfac24330cab4c1a6b748856512626e58956,12683133
149,1624352666,sell,8.014,970.4042581257625,121.088627168176,15028.698782429256,0x56be88c74298c9e937a0ed7d68a6372ce1efec35c3fc88e7ed117dcd1eb41c4a,12683117
150,1624352658,sell,16.7882258275985,2030.326109953303,120.93750291443004,31529.529823191962,0x0bbd486579220714d7c79f02b71daab6a27e388ee4108bd955c516adf201f8a0,12683115
